Team_id,season_id,City,Short_Name,Nickname,Team_Minutes_Weighted_Avg_RPM,Sum_DRPM,Sum_ORPM,Sum_RPM,Sum_WINS
1610612737,2013,Atlanta,Atlanta,Hawks,0.13247474120194605,-0.5199999999999978,-17.029999999999998,-17.55,28.479999999999997
1610612737,2014,Atlanta,Atlanta,Hawks,1.2224537150189416,5.230000000000002,-0.31999999999999873,4.910000000000001,43.370000000000005
1610612737,2015,Atlanta,Atlanta,Hawks,0.962710321206886,8.149999999999999,-4.76,3.3900000000000023,51.35000000000001
1610612737,2016,Atlanta,Atlanta,Hawks,-0.4935102657180195,6.280000000000001,-21.4,-15.120000000000001,28.749999999999996
1610612737,2017,Atlanta,Atlanta,Hawks,-1.1459669579791691,-9.17,-20.810000000000002,-29.98,25.26
1610612738,2013,Boston,Boston,Celtics,-1.071298899521531,-7.3500000000000005,-18.09,-25.439999999999998,16.55
1610612738,2014,Boston,Boston,Celtics,-0.8022544844691633,-2.91,-12.82,-15.729999999999997,19.429999999999996
1610612738,2015,Boston,Boston,Celtics,0.816218981039079,6.789999999999999,-8.74,-1.9499999999999984,51.28000000000001
1610612738,2016,Boston,Boston,Celtics,0.5960602226720649,-0.5499999999999999,-6.52,-7.07,46.970000000000006
1610612738,2017,Boston,Boston,Celtics,0.7723616331955725,8.71,-17.349999999999998,-8.639999999999995,47.16
1610612739,2013,Cleveland,Cleveland,Cavaliers,-0.9370268205689894,-5.57,-15.8,-21.37,15.22
1610612739,2014,Cleveland,Cleveland,Cavaliers,1.3379429498254645,-1.7500000000000004,-0.3800000000000019,-2.129999999999999,38.47
1610612739,2015,Cleveland,Cleveland,Cavaliers,1.6979826080586842,1.659999999999999,0.8800000000000021,2.5399999999999956,56.730000000000004
1610612739,2016,Cleveland,Cleveland,Cavaliers,1.610745139236098,1.1799999999999997,2.079999999999999,3.259999999999998,53.39999999999999
1610612739,2017,Cleveland,Cleveland,Cavaliers,0.16038287192755488,-7.11,-7.74,-14.849999999999998,41.08999999999999
1610612740,2013,New Orleans,New Orleans,Pelicans,-0.9354305255248349,-5.98,-7.910000000000001,-13.889999999999999,16.849999999999994
1610612740,2014,New Orleans,New Orleans,Pelicans,0.5750346071358936,-9.04,-3.34,-12.379999999999999,32.949999999999996
1610612740,2015,New Orleans,New Orleans,Pelicans,-0.8532969835269126,-6.819999999999999,-9.569999999999999,-16.39,27.790000000000003
1610612740,2016,New Orleans,New Orleans,Pelicans,-0.455797421640506,-2.970000000000001,-21.11,-24.080000000000002,34.34
1610612740,2017,New Orleans,New Orleans,Pelicans,0.4570685523270761,-1.35,-13.879999999999999,-15.23,44.99999999999999
1610612741,2013,Chicago,Chicago,Bulls,1.0531011601913762,10.280000000000001,-17.66,-7.379999999999997,39.059999999999995
1610612741,2014,Chicago,Chicago,Bulls,0.9740907488491622,2.12,0.69,2.8099999999999996,39.99999999999999
1610612741,2015,Chicago,Chicago,Bulls,-0.19670055190430213,-0.6100000000000008,-7.1499999999999995,-7.76,35.78
1610612741,2016,Chicago,Chicago,Bulls,0.33578821010105453,6.83,-11.279999999999998,-4.45,39.70000000000001
1610612741,2017,Chicago,Chicago,Bulls,-1.2922631369029813,-12.130000000000003,-21.86,-33.99,23.92
1610612742,2013,Dallas,Dallas,Mavericks,1.093451832898488,-1.5300000000000002,0.3500000000000001,-1.1799999999999988,42.099999999999994
1610612742,2014,Dallas,Dallas,Mavericks,0.670303941856357,-3.4099999999999993,-1.0499999999999998,-4.460000000000001,37.84
1610612742,2015,Dallas,Dallas,Mavericks,-0.11596605097513148,0.3299999999999992,-7.740000000000001,-7.41,35.62000000000001
1610612742,2016,Dallas,Dallas,Mavericks,-0.5953064293836827,2.17,-21.44,-19.27,29.240000000000002
1610612742,2017,Dallas,Dallas,Mavericks,-0.14031938366947236,7.15,-17.380000000000003,-10.23,29.790000000000003
1610612743,2013,Denver,Denver,Nuggets,-0.5894764527635676,-5.56,-9.260000000000002,-14.82,22.12
1610612743,2014,Denver,Denver,Nuggets,-0.011159032540287217,-4.93,-5.24,-10.17,26.31
1610612743,2015,Denver,Denver,Nuggets,-0.617438805970149,-5.65,-4.86,-10.51,29.24
1610612743,2016,Denver,Denver,Nuggets,0.22033142787333335,-5.3199999999999985,-0.39000000000000057,-5.710000000000002,42.95
1610612743,2017,Denver,Denver,Nuggets,0.31630498666760737,-4.460000000000001,-10.53,-14.990000000000002,43.07000000000001
1610612744,2013,Golden State,Golden State,Warriors,1.4263691846727726,10.280000000000001,-16.599999999999998,-6.320000000000002,47.25000000000001
1610612744,2014,Golden State,Golden State,Warriors,2.760492844059483,11.47,5.089999999999998,16.56,64.16
1610612744,2015,Golden State,Golden State,Warriors,2.838597080127845,8.060000000000002,8.080000000000002,16.14,73.90000000000002
1610612744,2016,Golden State,Golden State,Warriors,3.338572856619239,14.21,5.070000000000002,19.279999999999998,77.38
1610612744,2017,Golden State,Golden State,Warriors,1.52262363423616,9.929999999999998,0.08999999999999941,10.020000000000003,61.21000000000001
1610612745,2013,Houston,Houston,Rockets,0.9687004792094531,0.06000000000000094,-3.0100000000000007,-2.9500000000000015,42.29
1610612745,2014,Houston,Houston,Rockets,1.1616309876218667,4.839999999999999,-7.869999999999999,-3.03,39.050000000000004
1610612745,2015,Houston,Houston,Rockets,0.02286187010501398,-5.069999999999999,-9.899999999999999,-14.969999999999999,39.95999999999999
1610612745,2016,Houston,Houston,Rockets,1.2728606403200602,1.4400000000000008,-4.950000000000001,-3.510000000000002,58.440000000000005
1610612745,2017,Houston,Houston,Rockets,2.1732236054779093,4.080000000000001,-7.099999999999998,-3.0199999999999982,62.18000000000001
1610612746,2013,Los Angeles,L.A. Clippers,Clippers,1.725819913265547,-2.17,4.789999999999999,2.6200000000000028,49.82
1610612746,2014,Los Angeles,L.A. Clippers,Clippers,2.0643573757303755,-5.15,-2.179999999999998,-7.330000000000002,52.64999999999999
1610612746,2015,LA,LA Clippers,Clippers,1.0433644429873727,6.749999999999998,-4.68,2.0699999999999963,50.25000000000002
1610612746,2016,LA,LA Clippers,Clippers,0.9447225112247336,2.5499999999999976,-4.540000000000001,-1.9900000000000002,46.66999999999999
1610612746,2017,LA,LA Clippers,Clippers,-0.271338896610825,1.4200000000000004,-12.61,-11.19,35.54
1610612747,2013,Los Angeles,L.A. Lakers,Lakers,-1.408160817654594,-11.3,-3.7499999999999987,-15.05,11.519999999999998
1610612747,2014,Los Angeles,L.A. Lakers,Lakers,-1.5311427999545584,-14.819999999999999,-9.48,-24.3,9.290000000000001
1610612747,2015,Los Angeles,L.A. Lakers,Lakers,-2.7316614995467106,-13.820000000000002,-18.27,-32.09,4.5200000000000005
1610612747,2016,Los Angeles,L.A. Lakers,Lakers,-1.3998123223225738,-7.6899999999999995,-14.309999999999999,-22.0,17.950000000000003
1610612747,2017,Los Angeles,L.A. Lakers,Lakers,-0.6608589508503219,6.71,-22.569999999999997,-15.860000000000003,30.92
1610612748,2013,Miami,Miami,Heat,1.6156694734222372,5.01,-4.330000000000001,0.6800000000000077,45.949999999999996
1610612748,2014,Miami,Miami,Heat,-0.5222613815983743,-4.000000000000002,-10.54,-14.54,18.550000000000004
1610612748,2015,Miami,Miami,Heat,0.4141684714891523,6.629999999999999,-6.069999999999999,0.559999999999998,41.03
1610612748,2016,Miami,Miami,Heat,0.0008263464755549323,2.8000000000000007,-15.020000000000001,-12.22,39.970000000000006
1610612748,2017,Miami,Miami,Heat,0.345370678323118,7.27,-11.52,-4.25,41.28000000000001
1610612749,2013,Milwaukee,Milwaukee,Bucks,-2.366977724692719,-10.129999999999997,-19.129999999999995,-29.259999999999994,-0.13999999999999835
1610612749,2014,Milwaukee,Milwaukee,Bucks,0.4104247269573702,4.969999999999998,-10.53,-5.56,31.619999999999997
1610612749,2015,Milwaukee,Milwaukee,Bucks,-0.6780731898635561,-7.569999999999999,-14.08,-21.65,28.650000000000006
1610612749,2016,Milwaukee,Milwaukee,Bucks,0.24326423763779187,1.7399999999999998,-5.24,-3.5,40.309999999999995
1610612749,2017,Milwaukee,Milwaukee,Bucks,-0.2706067978692085,-3.8600000000000008,-21.58,-25.44,32.649999999999984
1610612750,2013,Minnesota,Minnesota,Timberwolves,0.9955112270072768,1.8800000000000003,-3.4699999999999998,-1.5899999999999999,41.89999999999999
1610612750,2014,Minnesota,Minnesota,Timberwolves,-1.04799373714079,-9.440000000000001,-5.550000000000001,-14.989999999999997,14.489999999999995
1610612750,2015,Minnesota,Minnesota,Timberwolves,-0.7151703871679115,-7.790000000000001,-11.399999999999999,-19.19,29.349999999999994
1610612750,2016,Minnesota,Minnesota,Timberwolves,-0.14166528290282898,-1.02,-7.34,-8.36,36.52000000000001
1610612750,2017,Minnesota,Minnesota,Timberwolves,0.7982931026651662,-3.600000000000001,-1.2599999999999998,-4.859999999999996,48.95
1610612751,2013,Brooklyn,Brooklyn,Nets,0.4836718520692696,5.299999999999998,-7.719999999999999,-2.4199999999999986,31.760000000000005
1610612751,2014,Brooklyn,Brooklyn,Nets,-0.7738826056136864,-4.98,-13.110000000000001,-18.090000000000003,18.209999999999997
1610612751,2015,Brooklyn,Brooklyn,Nets,-1.3697193689157436,-11.790000000000001,-14.649999999999999,-26.44,21.580000000000005
1610612751,2016,Brooklyn,Brooklyn,Nets,-1.2559303775177637,-6.58,-13.85,-20.43,22.160000000000004
1610612751,2017,Brooklyn,Brooklyn,Nets,-0.6332118933595907,-2.9,-16.91,-19.81,31.92
1610612752,2013,New York,New York,Knicks,0.42659304225371353,2.58,-7.039999999999999,-4.459999999999998,23.749999999999993
1610612752,2014,New York,New York,Knicks,-1.4904232800308541,-2.900000000000001,-15.929999999999996,-18.83,6.940000000000003
1610612752,2015,New York,New York,Knicks,-0.5843941131595035,-1.8900000000000006,-12.23,-14.120000000000001,31.07
1610612752,2016,New York,New York,Knicks,-0.7515727603312735,-3.4600000000000004,-11.86,-15.32,28.609999999999996
1610612752,2017,New York,New York,Knicks,-0.8925063159336896,-0.24000000000000074,-17.2,-17.439999999999998,25.820000000000004
1610612753,2013,Orlando,Orlando,Magic,-1.779502743570306,-1.3200000000000012,-23.550000000000004,-24.87,6.95
1610612753,2014,Orlando,Orlando,Magic,-1.1561597072562384,-2.2399999999999998,-18.65,-20.89,13.68
1610612753,2015,Orlando,Orlando,Magic,-0.08504016370460385,-0.45999999999999885,-8.61,-9.07,39.03
1610612753,2016,Orlando,Orlando,Magic,-0.7707318081507405,-3.4099999999999997,-17.599999999999998,-21.01,25.939999999999998
1610612753,2017,Orlando,Orlando,Magic,-1.239503586308053,-4.789999999999999,-20.990000000000002,-25.78,23.609999999999992
1610612754,2013,Indiana,Indiana,Pacers,1.1630854815140794,5.870000000000001,-11.22,-5.350000000000001,37.550000000000004
1610612754,2014,Indiana,Indiana,Pacers,-0.29072496943386666,-1.8799999999999994,-7.58,-9.459999999999997,23.619999999999994
1610612754,2015,Indiana,Indiana,Pacers,0.47602852460880724,5.989999999999998,-11.469999999999999,-5.48,44.69
1610612754,2016,Indiana,Indiana,Pacers,0.14964912763498242,-2.330000000000001,-11.65,-13.98,37.67999999999999
1610612754,2017,Indiana,Indiana,Pacers,0.5065083637453311,0.6199999999999997,-11.41,-10.790000000000003,43.279999999999994
1610612755,2013,Philadelphia,Philadelphia,76ers,-2.531040750435841,-13.500000000000002,-19.9,-33.4,-2.2800000000000002
1610612755,2014,Philadelphia,Philadelphia,76ers,-2.04826489828002,-6.839999999999999,-21.81,-28.65,2.84
1610612755,2015,Philadelphia,Philadelphia,76ers,-2.4216141472200734,-6.82,-19.41,-26.23,8.129999999999999
1610612755,2016,Philadelphia,Philadelphia,76ers,-1.0247338083602457,-0.14999999999999858,-18.3,-18.45,23.849999999999998
1610612755,2017,Philadelphia,Philadelphia,76ers,1.1316726896161504,5.069999999999998,-15.44,-10.37,52.55
1610612756,2013,Phoenix,Phoenix,Suns,0.5535912948150552,0.5500000000000007,-6.539999999999999,-5.989999999999997,36.17000000000001
1610612756,2014,Phoenix,Phoenix,Suns,0.40522821416873805,-6.249999999999999,-6.210000000000003,-12.46,36.27
1610612756,2015,Phoenix,Phoenix,Suns,-1.4033084053252105,-6.309999999999999,-10.7,-17.009999999999998,21.330000000000002
1610612756,2016,Phoenix,Phoenix,Suns,-0.8026025280499931,-0.9299999999999996,-14.280000000000001,-15.21,26.639999999999993
1610612756,2017,Phoenix,Phoenix,Suns,-1.7482429990291986,-8.68,-20.400000000000002,-29.080000000000002,17.999999999999996
1610612757,2013,Portland,Portland,Trail Blazers,0.6046352627206123,-6.37,-10.579999999999998,-16.95,36.47
1610612757,2014,Portland,Portland,Trail Blazers,0.9408600475688934,4.66,-4.960000000000002,-0.29999999999999893,41.37
1610612757,2015,Portland,Portland,Trail Blazers,0.32898294693457003,-3.6799999999999997,-5.2200000000000015,-8.899999999999999,42.87000000000001
1610612757,2016,Portland,Portland,Trail Blazers,-0.149078085516275,-3.6199999999999997,-10.770000000000001,-14.39,37.71999999999999
1610612757,2017,Portland,Portland,Trail Blazers,0.28493650374196644,6.14,-12.31,-6.169999999999998,43.330000000000005
1610612758,2013,Sacramento,Sacramento,Kings,-0.6684666706315521,-12.54,-4.180000000000001,-16.72,19.14
1610612758,2014,Sacramento,Sacramento,Kings,-0.10975603565314913,-3.080000000000001,-9.91,-12.989999999999998,24.090000000000003
1610612758,2015,Sacramento,Sacramento,Kings,-0.5481729113323132,-7.859999999999999,-9.89,-17.75,34.11
1610612758,2016,Sacramento,Sacramento,Kings,-0.03179545158578889,1.6999999999999995,-10.379999999999999,-8.68,32.45
1610612758,2017,Sacramento,Sacramento,Kings,-1.72048333627776,-6.16,-19.79,-25.949999999999996,16.9
1610612759,2013,San Antonio,San Antonio,Spurs,2.1241827063545355,9.760000000000009,6.55,16.31,55.07
1610612759,2014,San Antonio,San Antonio,Spurs,1.6173527447109726,5.780000000000003,-0.9099999999999986,4.870000000000001,49.230000000000004
1610612759,2015,San Antonio,San Antonio,Spurs,2.5868745090866048,19.709999999999997,7.789999999999999,27.5,66.47
1610612759,2016,San Antonio,San Antonio,Spurs,1.6349276773224986,13.35,-2.26,11.090000000000003,57.71999999999999
1610612759,2017,San Antonio,San Antonio,Spurs,0.43421422019975753,9.22,-13.180000000000001,-3.9599999999999986,44.139999999999986
1610612760,2013,Oklahoma City,Oklahoma City,Thunder,2.032863349852994,15.929999999999996,-7.3100000000000005,8.62,53.839999999999996
1610612760,2014,Oklahoma City,Oklahoma City,Thunder,1.6593968656386218,7.089999999999998,0.7699999999999978,7.860000000000001,42.88999999999999
1610612760,2015,Oklahoma City,Oklahoma City,Thunder,1.5835189819980098,-0.2899999999999996,2.2099999999999986,1.919999999999999,60.25
1610612760,2016,Oklahoma City,Oklahoma City,Thunder,1.036249405919205,4.16,-8.929999999999998,-4.77,50.27999999999999
1610612760,2017,Oklahoma City,Oklahoma City,Thunder,0.7600283830468267,6.359999999999997,-12.52,-6.159999999999998,47.87000000000001
1610612761,2013,Toronto,Toronto,Raptors,0.15595212500855063,-5.02,-6.12,-11.140000000000002,31.200000000000006
1610612761,2014,Toronto,Toronto,Raptors,0.6317568870985214,-5.760000000000001,6.859999999999999,1.1000000000000019,35.57000000000001
1610612761,2015,Toronto,Toronto,Raptors,0.7244473317865432,1.6399999999999992,-3.3499999999999996,-1.7099999999999997,45.65999999999999
1610612761,2016,Toronto,Toronto,Raptors,0.5688747799456241,5.540000000000001,-7.24,-1.6999999999999993,44.57000000000001
1610612761,2017,Toronto,Toronto,Raptors,1.41830618332575,6.39,2.1099999999999985,8.5,57.699999999999996
1610612762,2013,Utah,Utah,Jazz,-1.6055288182982772,-6.26,-19.13,-25.389999999999997,8.530000000000001
1610612762,2014,Utah,Utah,Jazz,-0.05488095761358465,-7.539999999999997,-8.88,-16.42,28.020000000000007
1610612762,2015,Utah,Utah,Jazz,0.5351800821583214,5.49,-5.42,0.07000000000000384,39.43
1610612762,2016,Utah,Utah,Jazz,0.7999739295947191,6.219999999999999,-9.87,-3.649999999999997,46.379999999999995
1610612762,2017,Utah,Utah,Jazz,0.9019028906121263,13.139999999999995,-13.71,-0.5699999999999976,51.279999999999994
1610612763,2013,Memphis,Memphis,Grizzlies,0.6456695093069635,4.029999999999998,-8.01,-3.979999999999999,34.21999999999999
1610612763,2014,Memphis,Memphis,Grizzlies,0.8234569293531561,8.68,-9.880000000000003,-1.2000000000000064,39.24000000000001
1610612763,2015,Memphis,Memphis,Grizzlies,-0.430208884476555,-6.359999999999999,-8.24,-14.600000000000001,28.799999999999997
1610612763,2016,Memphis,Memphis,Grizzlies,0.2675740055767367,0.01999999999999963,-10.68,-10.66,35.93
1610612763,2017,Memphis,Memphis,Grizzlies,-1.2617624720049336,-11.530000000000001,-22.71,-34.239999999999995,21.199999999999996
1610612764,2013,Washington,Washington,Wizards,0.35464988532288205,5.080000000000001,-15.45,-10.370000000000001,31.69
1610612764,2014,Washington,Washington,Wizards,0.45991153079865127,3.17,-9.95,-6.78,31.249999999999996
1610612764,2015,Washington,Washington,Wizards,0.5207601523095633,1.1700000000000004,-4.6000000000000005,-3.429999999999999,35.74
1610612764,2016,Washington,Washington,Wizards,1.2236363636363636,6.569999999999999,-2.740000000000001,3.829999999999999,35.96000000000001
1610612764,2017,Washington,Washington,Wizards,-0.20059263267596605,-1.1500000000000006,-10.120000000000001,-11.27,27.900000000000006
1610612765,2013,Detroit,Detroit,Pistons,-0.8268291696943024,-10.18,-10.42,-20.6,18.720000000000002
1610612765,2014,Detroit,Detroit,Pistons,-0.3839970783290874,-1.740000000000002,-6.84,-8.579999999999998,23.960000000000008
1610612765,2015,Detroit,Detroit,Pistons,0.08473004629229675,-5.16,-5.33,-10.49,39.67999999999999
1610612765,2016,Detroit,Detroit,Pistons,-0.42857767433876726,3.2800000000000002,-15.84,-12.56,33.440000000000005
1610612765,2017,Detroit,Detroit,Pistons,-0.01707997526433703,4.460000000000001,-13.11,-8.649999999999999,38.849999999999994
1610612766,2013,Charlotte,Charlotte,Bobcats,-0.29428328119393327,0.12000000000000131,-11.37,-11.25,24.290000000000006
1610612766,2014,Charlotte,Charlotte,Hornets,-0.30782722703324666,2.2700000000000014,-12.120000000000001,-9.850000000000001,20.64
1610612766,2015,Charlotte,Charlotte,Hornets,0.8112945990901178,2.909999999999999,-4.17,-1.2599999999999985,45.07000000000001
1610612766,2016,Charlotte,Charlotte,Hornets,0.33687577314077155,0.9199999999999997,-11.620000000000001,-10.7,42.620000000000005
1610612766,2017,Charlotte,Charlotte,Hornets,0.060856557783825885,-1.8999999999999995,-9.79,-11.690000000000001,39.260000000000005
